,edge_centr,edge_centr_avg
0,0.0013049247047467296,0.0007199699171543192
1,8.108991065389041e-05,0.0007199699171543192
2,0.0014010404636476425,0.0007199699171543192
3,0.0019424360974629928,0.0007199699171543192
4,0.0006525372409646013,0.0007199699171543192
5,0.0019120514529720016,0.0007199699171543192
6,1.5358796244141206e-05,0.0007199699171543192
7,0.0006136533410235191,0.0007199699171543192
8,0.0014775103671963781,0.0007199699171543192
9,0.002088861845441795,0.0007199699171543192
10,0.0002521546972834425,0.0007199699171543192
11,0.00024499063507360254,0.0007199699171543192
12,7.309265141098889e-06,0.0007199699171543192
13,0.00034666851816757163,0.0007199699171543192
14,1.6310385203466033e-05,0.0007199699171543192
15,5.814018445888934e-05,0.0007199699171543192
16,0.0003025368561343849,0.0007199699171543192
17,7.689249375107512e-05,0.0007199699171543192
18,6.932536850585935e-05,0.0007199699171543192
19,0.00015865117124599926,0.0007199699171543192
20,3.03304878554438e-05,0.0007199699171543192
21,0.00018976122935874406,0.0007199699171543192
22,0.00014089736068535045,0.0007199699171543192
23,0.005751449844021472,0.0007199699171543192
24,2.410917491798373e-05,0.0007199699171543192
25,0.00041610808519401183,0.0007199699171543192
26,0.005758185378549508,0.0007199699171543192
27,0.00013717010931707792,0.0007199699171543192
28,0.00012915860980807194,0.0007199699171543192
29,0.0002798641221042953,0.0007199699171543192
30,0.04136083433086413,0.0007199699171543192
31,0.04163839659019409,0.0007199699171543192
32,0.0824667800625793,0.0007199699171543192
33,0.08218461407770417,0.0007199699171543192
34,0.06858060764192418,0.0007199699171543192
35,0.08164070922102003,0.0007199699171543192
36,0.1502190150001755,0.0007199699171543192
37,0.00046359384497207136,0.0007199699171543192
38,0.08117941723884675,0.0007199699171543192
39,0.0822177230816117,0.0007199699171543192
40,0.00011550678930555169,0.0007199699171543192
41,0.08209991442952824,0.0007199699171543192
42,0.002323915590786703,0.0007199699171543192
43,0.07121606235490241,0.0007199699171543192
44,0.07353767608291358,0.0007199699171543192
45,0.0864350615789942,0.0007199699171543192
46,0.03868492317749129,0.0007199699171543192
47,0.0477478365387289,0.0007199699171543192
48,0.0028808541802676775,0.0007199699171543192
49,0.0009638400626478032,0.0007199699171543192
50,0.0038423923801380955,0.0007199699171543192
51,0.0010028949760918589,0.0007199699171543192
52,0.0016870608246899546,0.0007199699171543192
53,0.002687653938004387,0.0007199699171543192
54,0.054439886354500915,0.0007199699171543192
55,0.05275052366703326,0.0007199699171543192
56,0.07791271589623733,0.0007199699171543192
57,0.023470527678953083,0.0007199699171543192
58,0.0026782130161500297,0.0007199699171543192
59,0.005004430469713526,0.0007199699171543192
60,0.08691457289666321,0.0007199699171543192
61,0.0004772094548911005,0.0007199699171543192
62,0.0839968342290373,0.0007199699171543192
63,0.00031510786625066155,0.0007199699171543192
64,0.08367942450000924,0.0007199699171543192
65,0.00246697805973041,0.0007199699171543192
66,0.07652422855310557,0.0007199699171543192
67,0.07900623246109897,0.0007199699171543192
68,0.07777331839463439,0.0007199699171543192
69,0.0012467879787509137,0.0007199699171543192
70,0.07783892063000329,0.0007199699171543192
71,6.330037259189842e-05,0.0007199699171543192
72,0.0921493767105164,0.0007199699171543192
73,0.0038618221270372757,0.0007199699171543192
74,0.08828525272072944,0.0007199699171543192
75,0.004182942337674081,0.0007199699171543192
76,0.013349283758023519,0.0007199699171543192
77,0.017529924232907307,0.0007199699171543192
78,0.006509884498396267,0.0007199699171543192
79,0.10366949392954354,0.0007199699171543192
80,0.11017707656515394,0.0007199699171543192
81,0.09036768999920697,0.0007199699171543192
82,0.015407414518554294,0.0007199699171543192
83,0.10577280265502279,0.0007199699171543192
84,0.0033038779055554724,0.0007199699171543192
85,0.012105838475776926,0.0007199699171543192
86,0.15455646827496597,0.0007199699171543192
87,0.14089392375262097,0.0007199699171543192
88,0.013660242659564528,0.0007199699171543192
89,0.14745181478690178,0.0007199699171543192
90,0.0034842770466523717,0.0007199699171543192
91,0.1439652358774718,0.0007199699171543192
92,6.765677743501849e-07,0.0007199699171543192
93,0.00012389385070190497,0.0007199699171543192
94,0.0008595093196373176,0.0007199699171543192
95,7.555096983133223e-05,0.0007199699171543192
96,0.0003527623492656824,0.0007199699171543192
97,0.0005087106064027057,0.0007199699171543192
98,4.5279397521780235e-05,0.0007199699171543192
99,2.1465800016289765e-05,0.0007199699171543192
100,7.843861138200966e-05,0.0007199699171543192
101,4.3579051999026325e-05,0.0007199699171543192
102,1.6337572228195485e-05,0.0007199699171543192
103,3.932250364486927e-06,0.0007199699171543192
104,8.104376338012778e-06,0.0007199699171543192
105,8.888437490320587e-06,0.0007199699171543192
106,6.095718775548564e-06,0.0007199699171543192
107,1.4932065273896523e-05,0.0007199699171543192
108,0.0018300865205820107,0.0007199699171543192
109,9.309273626620182e-05,0.0007199699171543192
110,0.0012268640641966456,0.0007199699171543192
111,0.001078995397974286,0.0007199699171543192
112,0.001165358290927026,0.0007199699171543192
113,0.00028466091034823104,0.0007199699171543192
114,0.0014477173384973754,0.0007199699171543192
115,1.927594367229809e-05,0.0007199699171543192
116,0.0008904459813251697,0.0007199699171543192
117,8.138718536682001e-05,0.0007199699171543192
118,0.0009095715070408553,0.0007199699171543192
119,4.1488833792336234e-05,0.0007199699171543192
120,0.0009471679958375694,0.0007199699171543192
121,0.0001621026081278134,0.0007199699171543192
122,0.00012743521053541136,0.0007199699171543192
123,3.2365534814643546e-05,0.0007199699171543192
124,0.00021441994595649066,0.0007199699171543192
125,0.06214478006340535,0.0007199699171543192
126,0.06235689814661067,0.0007199699171543192
127,0.00043014325929275395,0.0007199699171543192
128,0.00042113270925520644,0.0007199699171543192
129,6.708687259788909e-06,0.0007199699171543192
130,8.300829911153121e-05,0.0007199699171543192
131,9.133408335442517e-05,0.0007199699171543192
132,0.00013905809926347578,0.0007199699171543192
133,1.7411001854615152e-05,0.0007199699171543192
134,0.00010485501878363143,0.0007199699171543192
135,0.00013805559864154995,0.0007199699171543192
136,1.224155185820136e-05,0.0007199699171543192
137,2.885508515355712e-06,0.0007199699171543192
138,1.3851458236392389e-05,0.0007199699171543192
139,1.9483713136129823e-05,0.0007199699171543192
140,3.3459563543575018e-06,0.0007199699171543192
141,1.4885596917697674e-08,0.0007199699171543192
142,6.161860583935e-05,0.0007199699171543192
143,7.245936904921418e-09,0.0007199699171543192
144,0.0,0.0007199699171543192
145,3.239911661527749e-08,0.0007199699171543192
146,0.00015547256239587532,0.0007199699171543192
147,9.205246261646364e-09,0.0007199699171543192
148,8.65436537917791e-06,0.0007199699171543192
149,6.760221139124424e-05,0.0007199699171543192
150,1.2709049781980352e-05,0.0007199699171543192
151,2.9587489116255896e-05,0.0007199699171543192
152,4.2623256833985925e-05,0.0007199699171543192
153,3.178957915768504e-06,0.0007199699171543192
154,5.753868987686534e-05,0.0007199699171543192
155,0.0009199794765586625,0.0007199699171543192
156,2.1937015163573332e-05,0.0007199699171543192
157,0.0009396146289444733,0.0007199699171543192
158,0.08126308260441405,0.0007199699171543192
159,0.0007912820907006699,0.0007199699171543192
160,0.00022681449958242958,0.0007199699171543192
161,0.0010157947275053363,0.0007199699171543192
162,0.07075889527367013,0.0007199699171543192
163,0.07054710662233504,0.0007199699171543192
164,0.0027864524732889528,0.0007199699171543192
165,0.001992868519810442,0.0007199699171543192
166,0.0011595865637181054,0.0007199699171543192
167,0.0016291677723481422,0.0007199699171543192
168,0.0017639146351480918,0.0007199699171543192
169,0.00013244500002217182,0.0007199699171543192
170,6.164478672244565e-05,0.0007199699171543192
171,0.0025325474621684494,0.0007199699171543192
172,0.0019810285160301562,0.0007199699171543192
173,0.0006108618700831744,0.0007199699171543192
174,0.0024140400328188216,0.0007199699171543192
175,0.00012080929212755382,0.0007199699171543192
176,4.9000243619232655e-05,0.0007199699171543192
177,3.171557726774402e-05,0.0007199699171543192
178,3.50744514857146e-05,0.0007199699171543192
179,0.0001998555775084176,0.0007199699171543192
180,4.1315166991089454e-05,0.0007199699171543192
181,5.6174387485921294e-05,0.0007199699171543192
182,5.9672363211016744e-05,0.0007199699171543192
183,1.4995555912914478e-05,0.0007199699171543192
184,7.23660563461715e-05,0.0007199699171543192
185,6.94854947639471e-05,0.0007199699171543192
186,6.700342670169417e-05,0.0007199699171543192
187,4.7116510067855284e-05,0.0007199699171543192
188,0.00013011456018807553,0.0007199699171543192
189,0.00014048415330935736,0.0007199699171543192
190,0.00020969548704634475,0.0007199699171543192
191,0.00013437402404447663,0.0007199699171543192
192,2.8163284569457365e-05,0.0007199699171543192
193,0.004691258950217764,0.0007199699171543192
194,0.0038308781496627425,0.0007199699171543192
195,0.001970037802344409,0.0007199699171543192
196,0.0027125322969653687,0.0007199699171543192
197,0.0027764789464655767,0.0007199699171543192
198,0.07253767327934017,0.0007199699171543192
199,8.993913457204748e-05,0.0007199699171543192
200,2.029540850247871e-05,0.0007199699171543192
201,0.0007556267663394679,0.0007199699171543192
202,1.4814424968144985e-05,0.0007199699171543192
203,7.395409379363752e-05,0.0007199699171543192
