,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion
0,57672,155455,5.39100430018033,10627607.369999638,68.364525875653,2.914585934248856,0,0.0,51601,5887060.310000003,83746,70.29661488309894,1.0479310811517717,0.0008000382107802164
1,57672,155455,5.39100430018033,10627607.369999638,68.364525875653,2.914585934248856,6071,0.10526772090442503,51601,5887060.310000003,83746,70.29661488309894,1.0479310811517717,0.0008000382107802164
2,57672,155455,5.39100430018033,10627607.369999638,68.364525875653,2.914585934248856,74,0.0012831183243168262,51601,5887060.310000003,83746,70.29661488309894,1.0479310811517717,0.0008000382107802164
3,57672,155455,5.39100430018033,10627607.369999638,68.364525875653,2.914585934248856,44304,0.7682064086558469,51601,5887060.310000003,83746,70.29661488309894,1.0479310811517717,0.0008000382107802164
4,57672,155455,5.39100430018033,10627607.369999638,68.364525875653,2.914585934248856,7167,0.12427174365376613,51601,5887060.310000003,83746,70.29661488309894,1.0479310811517717,0.0008000382107802164
5,57672,155455,5.39100430018033,10627607.369999638,68.364525875653,2.914585934248856,47,0.0008149535303093356,51601,5887060.310000003,83746,70.29661488309894,1.0479310811517717,0.0008000382107802164
6,57672,155455,5.39100430018033,10627607.369999638,68.364525875653,2.914585934248856,7,0.00012137605770564572,51601,5887060.310000003,83746,70.29661488309894,1.0479310811517717,0.0008000382107802164
7,57672,155455,5.39100430018033,10627607.369999638,68.364525875653,2.914585934248856,2,3.4678873630184493e-05,51601,5887060.310000003,83746,70.29661488309894,1.0479310811517717,0.0008000382107802164
