,0
29325,241.1
29326,61.8
29327,244.4
29328,353.7
29329,323.9
29330,154.3
29331,241.8
29332,58.4
29333,154.4
29334,330.9
29335,58.7
29336,335.5
29337,152.5
29338,245.2
29339,150.2
29340,330.2
29341,54.8
29342,57.1
29343,239.8
29344,239.3
29345,151.5
29346,331.5
29347,229.2
29348,207.0
29349,329.0
29350,153.9
29351,60.1
29352,330.5
29353,49.3
29354,173.7
29355,146.0
29356,150.9
29357,63.0
29358,229.3
29359,154.2
29360,240.3
29361,334.4
29362,332.6
29363,19.2
29364,149.7
29365,3.3
29366,272.8
29367,99.1
29368,62.6
29369,149.4
29370,152.6
29371,1.0
29372,331.9
29373,329.1
29374,149.0
29375,237.3
29376,240.4
29377,331.4
29378,310.8
29379,151.7
29380,354.9
29381,330.3
29382,151.6
29383,56.7
29384,239.8
29385,150.2
29386,332.5
29387,68.6
29388,196.2
29389,151.5
29390,240.1
29391,331.4
29392,49.2
29393,151.4
29394,72.0
29395,255.6
29396,154.2
29397,244.0
29398,6.3
29399,247.2
29400,65.7
29401,130.8
29402,246.5
29403,63.3
29404,148.1
29405,243.0
29406,330.1
29407,159.2
29408,156.9
29409,329.1
29410,239.3
29411,262.1
29412,329.7
29413,143.6
29414,238.7
29415,151.5
29416,339.2
29417,152.0
29418,332.4
29419,242.1
29420,151.9
29421,239.5
29422,328.2
29423,311.4
29424,82.1
29425,237.6
29426,331.5
29427,312.8
29428,149.1
29429,63.1
29430,183.3
29431,94.4
29432,271.2
29433,89.9
29434,186.6
29435,152.6
29436,329.1
29437,74.9
29438,252.7
29439,149.1
29440,325.0
29441,57.3
29442,237.1
29443,330.2
29444,242.1
29445,181.0
29446,248.6
29447,145.3
29448,327.7
29449,238.3
29450,144.3
29451,232.7
29452,327.7
29453,63.8
29454,334.6
29455,161.0
29456,329.9
29457,59.6
29458,238.8
29459,59.5
29460,239.7
29461,329.5
29462,231.7
29463,52.8
29464,345.4
29465,316.4
29466,243.8
29467,151.7
29468,330.4
29469,138.3
29470,59.4
29471,320.6
29472,106.0
29473,324.8
29474,59.0
29475,241.4
29476,286.0
29477,21.7
29478,198.1
29479,63.5
29480,51.4
29481,145.5
29482,222.8
29483,326.9
29484,59.3
29485,239.6
29486,159.0
29487,328.7
29488,55.9
29489,235.9
29490,339.0
29491,61.0
29492,240.3
29493,149.7
29494,105.5
29495,282.0
29496,197.5
29497,57.0
29498,152.5
29499,332.5
29500,257.8
29501,144.3
29502,323.9
29503,15.9
29504,61.5
29505,241.2
29506,153.5
29507,239.4
29508,144.8
29509,327.5
29510,239.6
29511,59.6
29512,152.2
29513,236.9
29514,143.9
29515,325.4
29516,290.0
29517,201.7
29518,20.8
29519,60.3
29520,241.5
29521,152.5
29522,328.9
29523,237.0
29524,329.7
29525,58.6
29526,110.0
29527,147.7
29528,329.0
29529,17.5
29530,151.6
29531,328.5
29532,240.7
29533,63.2
29534,325.6
29535,238.5
29536,58.0
29537,243.6
29538,332.4
29539,152.7
29540,330.1
29541,234.7
29542,59.4
29543,328.3
29544,235.6
29545,57.9
29546,137.0
29547,317.0
29548,256.0
29549,143.8
29550,235.6
29551,56.3
29552,147.6
29553,328.2
29554,238.1
29555,60.5
29556,61.8
29557,241.3
29558,241.3
29559,327.0
29560,149.1
29561,241.2
29562,148.6
29563,327.6
29564,239.7
29565,335.7
29566,240.6
29567,150.5
29568,148.3
29569,326.7
29570,241.3
29571,60.5
29572,64.2
29573,239.8
29574,334.8
29575,155.5
29576,332.2
29577,244.5
29578,57.7
29579,329.9
29580,150.5
29581,57.1
29582,146.9
29583,326.7
29584,327.0
29585,240.5
29586,61.3
29587,148.0
29588,326.5
29589,128.5
29590,252.1
29591,146.6
29592,60.0
29593,240.8
29594,150.1
29595,236.0
29596,57.6
29597,328.3
29598,239.4
29599,59.5
29600,330.8
29601,82.4
29602,238.9
29603,149.3
29604,328.3
29605,240.0
29606,323.3
29607,146.2
29608,238.8
29609,238.3
29610,53.8
29611,325.2
29612,150.3
29613,58.4
29614,147.0
29615,241.4
29616,323.8
29617,233.8
29618,114.1
29619,143.9
29620,49.2
29621,237.9
29622,146.2
29623,327.6
29624,237.7
29625,66.1
29626,242.9
29627,148.5
29628,331.6
29629,329.6
29630,24.5
29631,172.3
29632,150.8
29633,326.2
29634,59.5
29635,150.1
29636,329.7
29637,59.7
29638,343.5
29639,240.8
29640,153.9
29641,152.6
29642,130.8
29643,309.9
29644,54.3
29645,61.2
29646,150.1
29647,330.3
29648,150.5
29649,329.2
29650,352.3
29651,243.7
29652,148.3
29653,237.6
29654,58.7
29655,60.8
29656,330.1
29657,200.0
29658,244.2
29659,65.9
29660,169.3
29661,151.8
29662,333.0
29663,63.7
29664,148.2
29665,239.5
29666,57.2
29667,245.9
29668,332.2
29669,57.9
29670,239.5
29671,55.6
29672,328.0
29673,142.2
29674,325.7
29675,241.1
29676,146.5
29677,318.6
29678,251.6
29679,335.4
29680,163.5
29681,245.9
29682,61.3
29683,61.3
29684,240.8
29685,150.6
29686,238.0
29687,57.5
29688,310.7
29689,136.0
29690,236.5
29691,58.1
29692,149.9
29693,328.6
29694,145.2
29695,237.5
29696,55.6
29697,59.4
29698,332.6
29699,155.4
29700,154.4
29701,331.6
29702,242.7
29703,60.8
29704,136.7
29705,310.6
29706,251.0
29707,57.8
29708,326.2
29709,152.6
29710,154.4
29711,331.3
29712,20.0
29713,146.7
29714,323.9
29715,58.3
29716,330.5
29717,58.9
29718,150.6
29719,54.7
29720,315.1
29721,148.6
29722,238.4
29723,146.7
29724,100.2
29725,328.7
29726,130.6
29727,316.9
29728,249.9
29729,147.7
29730,237.1
29731,58.5
29732,148.3
29733,240.5
29734,280.2
29735,299.5
29736,28.6
29737,210.3
29738,299.3
29739,30.3
29740,209.4
29741,147.9
29742,64.3
29743,244.1
29744,161.7
29745,71.6
29746,251.6
29747,124.6
29748,32.3
29749,210.3
29750,339.2
29751,161.6
29752,69.9
29753,211.2
29754,31.3
29755,121.3
29756,326.0
29757,135.4
29758,234.3
29759,56.1
29760,346.8
29761,252.7
29762,76.7
29763,152.5
29764,336.6
29765,3.1
29766,178.8
29767,335.9
29768,247.9
29769,116.4
29770,119.5
29771,210.3
29772,31.8
29773,308.7
29774,336.0
29775,237.2
29776,155.6
29777,22.4
29778,73.2
29779,253.7
29780,161.8
29781,322.5
29782,145.9
29783,58.9
29784,158.7
29785,339.3
29786,67.9
29787,129.4
29788,46.7
29789,316.7
29790,229.2
29791,155.4
29792,336.4
29793,278.5
29794,301.5
29795,29.4
29796,209.9
29797,158.9
29798,234.8
29799,63.5
29800,316.8
29801,136.9
29802,255.6
29803,335.8
29804,159.3
29805,341.6
29806,223.5
29807,249.9
29808,175.4
29809,346.5
29810,159.2
29811,339.3
29812,235.3
29813,71.6
29814,244.7
29815,64.1
29816,139.0
29817,234.3
29818,330.3
29819,61.6
29820,224.1
29821,120.3
29822,315.4
29823,60.6
29824,324.0
29825,240.3
29826,338.9
29827,159.0
29828,65.7
29829,65.3
29830,245.3
29831,141.5
29832,64.7
29833,143.0
29834,358.8
29835,346.0
29836,66.7
29837,161.8
29838,150.4
29839,169.1
29840,78.1
29841,252.0
29842,208.9
29843,31.2
29844,121.7
29845,319.0
29846,142.5
29847,235.7
29848,46.3
29849,341.7
29850,72.1
29851,251.0
29852,210.0
29853,34.5
29854,309.7
29855,139.2
29856,319.9
29857,74.2
29858,155.9
29859,71.0
29860,249.9
29861,165.9
29862,350.9
29863,66.0
29864,207.4
29865,121.1
29866,300.3
29867,51.4
29868,69.9
29869,335.4
29870,226.3
29871,150.4
29872,330.4
29873,230.2
29874,348.9
29875,162.6
29876,246.7
29877,239.9
29878,151.7
29879,331.4
29880,129.7
29881,232.7
29882,54.3
29883,326.3
29884,141.2
29885,59.3
29886,237.0
29887,337.7
29888,143.6
29889,49.2
29890,243.0
29891,98.5
29892,56.0
29893,198.0
29894,20.9
29895,304.6
29896,336.3
29897,244.0
29898,56.0
29899,158.4
29900,244.1
29901,57.0
29902,338.4
29903,146.0
29904,340.7
29905,236.0
29906,57.2
29907,157.7
29908,159.5
29909,341.0
29910,71.0
29911,349.1
29912,166.8
29913,81.4
29914,254.2
29915,159.3
29916,339.5
29917,241.6
29918,129.7
29919,309.7
29920,226.7
29921,44.1
29922,168.9
29923,246.0
29924,314.4
29925,212.3
29926,330.3
29927,134.9
29928,238.9
29929,164.3
29930,357.9
29931,253.2
29932,166.0
29933,345.9
29934,337.4
29935,242.3
29936,183.1
29937,30.3
29938,301.1
29939,119.3
29940,159.2
29941,245.7
29942,64.0
29943,341.4
29944,211.3
29945,32.6
29946,121.2
29947,323.6
29948,231.4
29949,53.0
29950,128.7
29951,230.1
29952,50.2
29953,332.7
29954,244.2
29955,75.6
29956,210.1
29957,319.3
29958,134.3
29959,240.8
29960,121.6
29961,300.4
29962,30.7
29963,210.4
29964,145.6
29965,326.3
29966,244.0
29967,66.0
29968,219.5
29969,36.7
29970,147.3
29971,245.7
29972,61.9
29973,156.6
29974,213.7
29975,28.4
29976,301.6
29977,134.2
29978,64.0
29979,152.7
29980,330.5
29981,208.5
29982,26.1
29983,131.2
29984,62.2
29985,152.5
29986,329.0
29987,215.9
29988,33.0
29989,207.4
29990,143.7
29991,241.9
29992,60.8
29993,331.9
29994,150.8
29995,62.3
29996,235.6
29997,327.3
29998,335.9
29999,248.4
30000,156.6
30001,240.1
30002,62.7
30003,334.2
30004,301.2
30005,120.7
30006,30.4
30007,210.1
30008,247.3
30009,66.7
30010,143.4
30011,315.5
30012,221.7
30013,49.6
30014,171.4
30015,301.3
30016,121.6
30017,210.2
30018,30.1
30019,212.4
30020,28.3
30021,301.6
30022,152.5
30023,65.3
30024,163.3
30025,332.7
30026,249.5
30027,226.0
30028,43.4
30029,135.5
30030,153.2
30031,351.4
30032,320.7
30033,62.5
30034,156.4
30035,35.9
30036,57.0
30037,333.2
30038,149.0
30039,250.6
30040,212.6
30041,31.6
30042,120.4
30043,318.6
30044,237.0
30045,59.7
30046,53.7
30047,138.2
30048,321.3
30049,217.9
30050,39.5
30051,315.5
30052,74.3
30053,251.4
30054,329.6
30055,200.9
30056,20.7
30057,134.0
30058,331.7
30059,150.3
30060,237.1
30061,326.4
30062,240.8
30063,67.3
30064,148.8
30065,206.1
30066,135.0
30067,20.6
30068,246.0
30069,68.4
30070,155.5
30071,338.0
30072,65.7
30073,242.5
30074,155.9
30075,332.5
30076,247.9
30077,149.4
30078,69.6
30079,226.7
30080,315.2
30081,70.6
30082,243.4
30083,59.0
30084,331.3
30085,152.0
30086,64.7
30087,245.6
30088,335.5
30089,157.8
30090,34.2
30091,154.2
30092,323.7
30093,208.3
30094,29.9
30095,300.7
30096,246.7
30097,67.9
30098,328.7
30099,43.4
30100,311.2
30101,104.8
30102,38.9
30103,216.7
30104,148.1
30105,312.2
30106,217.9
30107,35.7
30108,312.0
30109,141.5
30110,233.4
30111,50.6
30112,314.2
30113,330.9
30114,151.3
30115,234.4
30116,58.9
30117,229.6
30118,138.6
30119,318.1
30120,133.8
30121,224.9
30122,42.8
30123,215.7
30124,39.2
30125,313.8
30126,144.9
30127,41.7
30128,140.7
30129,314.0
30130,18.0
30131,134.0
30132,199.9
30133,217.1
30134,37.9
30135,141.6
30136,239.0
30137,57.2
30138,149.6
30139,242.3
30140,150.8
30141,328.1
30142,151.3
30143,214.2
30144,320.9
30145,150.9
30146,55.6
30147,324.9
30148,152.9
30149,337.4
30150,249.6
30151,38.0
30152,46.7
30153,316.6
30154,284.8
30155,76.8
30156,355.2
30157,197.8
30158,158.0
30159,245.6
30160,336.4
30161,147.8
30162,58.4
30163,238.2
30164,166.8
30165,81.5
30166,259.8
30167,353.3
30168,235.7
30169,141.3
30170,330.2
30171,167.1
30172,261.7
30173,339.7
30174,69.5
30175,253.5
30176,123.5
30177,58.5
30178,138.7
30179,234.3
30180,170.5
30181,77.8
30182,22.5
30183,72.6
30184,160.7
30185,341.4
30186,135.5
30187,311.3
30188,54.8
30189,153.8
30190,335.4
30191,60.6
30192,160.4
30193,248.0
30194,74.3
30195,340.7
30196,256.2
30197,159.7
30198,74.6
30199,158.9
30200,341.9
30201,246.3
30202,66.5
30203,323.4
30204,141.6
30205,204.1
30206,131.3
30207,19.5
30208,154.6
30209,240.6
30210,62.4
30211,251.2
30212,74.5
30213,160.9
30214,261.7
30215,178.6
30216,240.0
30217,331.9
30218,148.2
30219,252.2
30220,342.2
30221,73.3
30222,331.8
30223,152.5
30224,73.7
30225,240.4
30226,317.8
30227,137.9
30228,44.3
30229,254.8
30230,77.2
30231,163.1
30232,332.2
30233,151.9
30234,238.3
30235,130.5
30236,219.8
30237,315.7
30238,254.5
30239,74.8
30240,344.2
30241,161.9
30242,164.7
30243,253.7
30244,73.0
30245,348.9
30246,150.5
30247,68.5
30248,328.5
30249,72.5
30250,340.9
30251,203.9
30252,169.7
30253,350.9
30254,79.8
30255,150.2
30256,331.3
30257,61.2
30258,346.3
30259,81.7
30260,167.3
30261,343.7
30262,163.2
30263,254.6
30264,166.7
30265,348.3
30266,75.1
30267,262.2
30268,179.9
30269,151.9
30270,242.3
30271,67.5
30272,330.7
30273,144.6
30274,328.6
30275,241.0
30276,97.2
30277,286.3
30278,347.3
30279,328.4
30280,60.6
30281,243.2
30282,135.7
30283,76.8
30284,261.1
30285,166.8
30286,316.6
30287,35.4
30288,308.8
30289,150.3
30290,162.2
30291,254.3
30292,72.4
30293,47.0
30294,137.8
30295,318.7
30296,170.5
30297,76.8
30298,202.5
30299,219.2
30300,37.9
30301,313.2
30302,76.4
30303,254.0
30304,342.3
30305,62.5
30306,245.3
30307,145.1
30308,241.9
30309,330.1
30310,174.5
30311,215.2
30312,132.0
30313,313.9
30314,148.6
30315,329.8
30316,60.0
30317,76.2
30318,256.4
30319,169.5
30320,65.3
30321,169.5
30322,241.6
30323,249.3
30324,70.3
30325,157.4
30326,131.6
30327,199.5
30328,27.9
30329,133.2
30330,222.8
30331,42.3
30332,260.4
30333,180.6
30334,281.1
30335,88.0
30336,346.8
30337,317.9
30338,132.7
30339,35.2
30340,215.4
30341,168.3
30342,345.1
30343,73.8
30344,243.1
30345,328.7
30346,150.1
30347,149.2
30348,331.8
30349,239.7
30350,60.4
30351,161.6
30352,253.9
30353,74.0
30354,88.3
30355,268.7
30356,346.8
30357,163.1
30358,344.0
30359,71.9
30360,342.9
30361,155.7
30362,58.3
30363,260.0
30364,168.9
30365,347.6
30366,69.7
30367,253.8
30368,341.3
30369,188.3
30370,250.3
30371,343.2
30372,218.0
30373,170.9
30374,352.4
30375,352.4
30376,54.9
30377,237.5
30378,148.0
30379,329.8
30380,151.8
30381,238.6
30382,350.5
30383,80.4
30384,257.8
30385,315.5
30386,44.9
30387,133.9
30388,224.3
30389,254.8
30390,72.2
30391,341.3
30392,163.7
30393,332.1
30394,109.6
30395,247.6
30396,57.1
30397,147.8
30398,318.2
30399,166.5
30400,256.1
30401,345.9
30402,320.9
30403,61.9
30404,136.6
30405,162.2
30406,344.4
30407,74.8
30408,328.2
30409,148.7
30410,241.2
30411,23.9
30412,218.9
30413,40.1
30414,312.9
30415,164.2
30416,341.9
30417,73.0
30418,253.0
30419,246.5
30420,67.5
30421,148.7
30422,329.4
30423,173.3
30424,252.5
30425,69.3
30426,338.9
30427,319.0
30428,234.8
30429,55.7
30430,138.1
30431,151.8
30432,58.6
30433,327.8
30434,227.0
30435,322.7
30436,135.5
30437,349.5
30438,334.6
30439,237.0
30440,62.3
30441,214.7
30442,37.1
30443,312.7
30444,63.1
30445,321.6
30446,140.9
30447,75.3
30448,104.8
30449,303.5
30450,142.7
30451,241.7
30452,61.6
30453,161.9
30454,249.7
30455,69.2
30456,333.8
30457,149.8
30458,329.2
30459,58.3
30460,146.3
30461,325.8
30462,248.5
30463,65.6
30464,329.8
30465,71.1
30466,301.8
30467,186.7
30468,350.5
30469,261.5
30470,81.7
30471,247.5
30472,332.9
30473,75.2
30474,159.8
30475,166.3
30476,347.6
30477,284.8
30478,219.6
30479,328.0
30480,44.9
30481,167.7
30482,324.8
30483,64.1
30484,160.9
30485,339.8
30486,73.8
30487,255.3
30488,167.6
30489,349.5
30490,330.3
30491,149.8
30492,68.9
30493,57.5
30494,235.2
30495,302.5
30496,63.2
30497,242.5
30498,330.8
30499,150.2
30500,242.9
30501,122.4
30502,211.8
30503,309.5
30504,137.3
30505,150.5
30506,242.0
30507,62.9
30508,250.0
30509,71.2
30510,344.7
30511,167.6
30512,248.9
30513,347.7
30514,65.4
30515,150.8
30516,263.6
30517,330.2
30518,61.3
30519,240.1
30520,330.5
30521,62.0
30522,240.6
30523,86.2
30524,355.0
30525,99.0
30526,152.4
30527,242.5
30528,66.0
30529,153.5
30530,235.3
30531,35.5
30532,334.9
30533,270.0
30534,60.9
30535,309.3
30536,40.2
30537,250.4
30538,171.7
30539,71.0
30540,280.8
30541,183.8
30542,117.1
30543,148.8
30544,325.4
30545,230.7
30546,130.1
30547,277.8
30548,308.6
30549,73.6
30550,337.7
30551,247.8
30552,233.7
30553,47.6
30554,321.6
30555,120.4
30556,54.4
30557,336.9
30558,315.0
30559,223.4
30560,46.0
30561,136.6
30562,352.0
30563,28.7
30564,172.1
30565,252.4
30566,71.8
30567,163.7
30568,334.5
30569,70.2
30570,340.0
30571,231.5
30572,266.2
30573,158.7
30574,337.5
30575,121.8
30576,285.9
30577,307.8
30578,44.3
30579,132.0
30580,313.8
30581,175.0
30582,268.0
30583,76.4
30584,150.9
30585,54.3
30586,325.7
30587,243.7
30588,333.5
30589,157.0
30590,52.9
30591,179.2
30592,179.2
30593,261.5
30594,66.9
30595,337.6
30596,160.0
30597,148.5
30598,330.9
30599,239.6
30600,50.7
30601,88.0
30602,5.3
30603,272.6
30604,145.4
30605,234.3
30606,318.3
30607,234.4
30608,56.9
30609,154.9
30610,249.1
30611,70.9
30612,157.7
30613,241.5
30614,155.0
30615,40.9
30616,146.0
30617,328.8
30618,232.3
30619,83.0
30620,2.1
30621,337.0
30622,154.5
30623,60.6
30624,314.0
30625,226.0
30626,135.2
30627,205.0
30628,27.7
30629,128.6
30630,339.3
30631,230.6
30632,138.3
30633,313.6
30634,257.5
30635,184.7
30636,129.3
30637,312.7
30638,208.0
30639,251.8
30640,70.8
30641,160.6
30642,331.3
30643,250.1
30644,154.5
30645,333.0
30646,311.6
30647,139.0
30648,46.9
30649,146.8
30650,216.6
30651,45.6
30652,151.3
30653,246.0
30654,67.8
30655,157.5
30656,36.2
30657,256.4
30658,53.4
30659,145.7
30660,317.9
30661,250.8
30662,161.6
30663,332.1
30664,351.7
30665,340.4
30666,161.3
30667,253.0
30668,232.3
30669,351.4
30670,311.1
30671,130.4
30672,130.4
30673,55.1
30674,229.7
30675,323.7
30676,172.6
30677,307.4
30678,68.5
30679,310.8
30680,130.3
30681,222.2
30682,41.5
30683,46.1
30684,226.2
30685,121.7
30686,248.5
30687,18.1
30688,130.8
30689,88.7
30690,264.0
30691,162.5
30692,111.3
30693,291.5
30694,194.1
30695,176.7
30696,351.7
30697,139.5
30698,4.4
30699,275.1
30700,94.0
30701,127.0
30702,219.7
30703,319.5
30704,325.1
30705,141.0
30706,233.7
30707,39.7
30708,137.3
30709,356.7
30710,37.2
30711,225.0
30712,310.8
30713,67.3
30714,67.3
30715,311.5
30716,312.8
30717,38.7
30718,129.7
30719,2.9
30720,273.5
30721,171.3
30722,119.8
30723,208.4
30724,315.3
30725,320.7
30726,135.3
30727,68.5
30728,319.5
30729,155.4
30730,2.3
30731,94.5
30732,274.0
30733,39.5
30734,219.7
30735,130.8
30736,177.8
30737,
30738,
30739,219.5
30740,128.9
30741,310.0
30742,299.8
30743,122.6
30744,55.6
30745,307.0
30746,128.9
30747,33.1
30748,298.5
30749,121.1
30750,6.0
30751,93.5
30752,273.2
30753,3.3
30754,41.2
30755,310.0
30756,137.9
30757,218.4
30758,184.4
30759,93.5
30760,273.5
30761,182.9
30762,273.4
30763,4.1
30764,37.6
30765,131.8
30766,317.3
30767,319.5
30768,229.2
30769,92.7
30770,50.4
30771,95.1
30772,276.0
30773,5.2
30774,186.6
30775,39.4
30776,219.4
30777,309.4
30778,342.5
30779,74.9
30780,219.3
30781,183.1
30782,2.8
30783,119.4
30784,182.6
30785,93.6
30786,273.6
30787,93.3
30788,272.4
30789,183.3
30790,186.0
30791,226.3
30792,44.7
30793,106.6
30794,310.3
30795,39.5
30796,93.8
30797,3.7
30798,168.7
30799,274.5
30800,92.4
30801,275.1
30802,2.9
30803,182.1
30804,0.9
30805,93.5
30806,217.6
30807,308.9
30808,130.8
30809,128.6
30810,219.5
30811,39.5
30812,182.3
30813,273.5
30814,93.5
30815,131.5
30816,310.1
30817,250.0
30818,130.1
30819,352.6
30820,139.9
30821,141.0
30822,53.7
30823,319.3
30824,118.8
30825,235.6
30826,310.8
30827,302.6
30828,87.4
30829,213.1
30830,219.5
30831,131.2
30832,42.7
30833,137.5
30834,229.8
30835,43.5
30836,165.9
30837,35.7
30838,351.4
30839,242.2
30840,151.6
30841,61.2
30842,253.7
30843,62.2
30844,152.8
30845,150.3
30846,140.7
30847,215.7
30848,50.1
30849,338.7
30850,338.7
30851,167.4
30852,161.0
30853,42.3
30854,71.0
30855,329.1
30856,181.1
30857,50.5
30858,61.3
30859,147.2
30860,235.6
30861,54.3
30862,329.6
30863,143.7
30864,50.2
30865,230.1
30866,331.6
30867,329.4
30868,243.7
30869,62.4
30870,329.1
30871,147.0
30872,49.8
30873,336.9
30874,152.7
30875,30.1
30876,69.4
30877,162.5
30878,341.8
30879,158.7
30880,158.7
30881,342.8
30882,326.7
30883,149.6
30884,138.0
30885,324.3
30886,53.7
30887,130.7
30888,313.7
30889,242.2
30890,131.3
30891,318.0
30892,54.6
30893,147.9
30894,56.5
30895,214.2
30896,241.6
30897,62.4
30898,329.9
30899,330.2
30900,153.6
30901,61.6
30902,230.7
30903,343.6
30904,111.5
30905,61.6
30906,245.3
30907,146.6
30908,322.2
30909,65.3
30910,246.7
30911,301.0
30912,63.0
30913,241.6
30914,322.5
30915,194.8
30916,249.4
30917,177.7
30918,352.7
30919,292.1
30920,160.4
30921,354.5
30922,69.6
30923,246.3
30924,302.1
30925,37.9
30926,176.1
30927,64.4
30928,177.9
30929,355.4
30930,339.0
30931,156.6
30932,244.4
30933,67.8
30934,157.4
30935,339.2
30936,247.8
30937,336.6
30938,244.4
30939,62.3
30940,156.6
30941,211.3
30942,32.2
30943,121.0
30944,212.2
30945,28.9
30946,122.0
30947,323.0
30948,220.7
30949,31.3
30950,121.2
30951,235.8
30952,145.1
30953,328.3
30954,142.1
30955,301.2
30956,41.0
30957,229.6
30958,206.8
30959,28.5
30960,25.8
30961,166.8
30962,75.2
30963,343.9
30964,72.3
30965,117.1
30966,319.0
30967,74.2
30968,337.5
30969,165.7
30970,162.2
30971,128.0
30972,297.1
30973,61.2
30974,59.6
30975,254.9
30976,165.2
30977,344.1
30978,92.7
30979,226.5
30980,50.7
30981,342.2
30982,65.7
30983,297.3
30984,252.8
30985,134.9
30986,228.9
30987,335.3
30988,49.9
30989,139.9
30990,320.1
30991,49.5
30992,345.8
30993,253.5
30994,317.1
30995,161.8
30996,340.5
30997,163.9
30998,72.8
30999,164.6
31000,73.5
31001,255.3
31002,345.2
31003,139.0
31004,317.2
31005,201.1
31006,348.0
31007,254.2
31008,164.1
31009,160.5
31010,74.9
31011,345.7
31012,236.9
31013,139.0
31014,320.4
31015,163.8
31016,252.8
31017,75.3
31018,318.0
31019,228.6
31020,52.3
31021,239.6
31022,309.9
31023,137.1
31024,253.1
31025,163.0
31026,344.6
31027,19.0
31028,239.0
31029,239.0
31030,70.9
31031,249.3
31032,117.3
31033,72.6
31034,253.2
31035,160.6
31036,255.2
31037,348.2
31038,74.9
31039,248.6
31040,161.5
31041,252.3
31042,347.3
31043,48.3
31044,229.9
31045,251.6
31046,341.5
31047,86.9
31048,241.2
31049,55.8
31050,333.2
31051,243.2
31052,342.9
31053,159.7
31054,74.3
31055,341.7
31056,249.1
31057,80.5
31058,164.9
31059,41.7
31060,243.8
31061,66.9
31062,340.6
31063,167.6
31064,261.7
31065,252.8
31066,341.2
31067,75.3
31068,73.4
31069,161.2
31070,345.1
31071,271.4
31072,341.8
31073,137.2
31074,254.5
31075,165.1
31076,343.8
31077,73.1
31078,338.3
31079,253.4
31080,197.7
31081,346.7
31082,162.9
31083,74.5
31084,168.2
31085,252.9
31086,74.3
31087,333.8
31088,199.0
31089,81.7
31090,168.2
31091,345.1
31092,66.0
31093,252.6
31094,348.2
31095,71.4
31096,248.5
31097,91.4
31098,60.4
31099,72.8
31100,161.8
31101,254.9
31102,155.3
31103,317.2
31104,254.3
31105,71.6
31106,146.9
31107,236.1
31108,53.9
31109,2.3
31110,235.8
31111,326.9
31112,59.0
31113,59.0
31114,261.4
31115,59.3
31116,272.0
31117,197.5
31118,35.6
31119,160.0
31120,156.8
31121,153.1
31122,228.6
31123,51.7
31124,82.6
31125,348.0
31126,168.6
31127,81.4
31128,33.7
31129,323.4
31130,150.1
31131,280.4
31132,200.7
31133,17.5
31134,270.7
31135,69.1
31136,336.8
31137,104.4
31138,342.9
31139,249.1
31140,61.6
31141,127.5
31142,262.6
31143,284.4
31144,38.7
31145,307.2
31146,219.9
31147,223.4
31148,41.2
31149,140.9
31150,66.9
31151,262.6
31152,82.8
31153,340.0
31154,128.4
31155,333.1
31156,233.2
31157,219.2
31158,307.5
31159,139.6
31160,20.7
31161,166.6
31162,81.4
31163,261.4
31164,53.2
31165,228.5
31166,143.4
31167,320.9
31168,139.0
31169,239.3
31170,319.6
31171,82.6
31172,340.8
31173,263.9
31174,48.5
31175,319.0
31176,246.9
31177,317.5
31178,215.6
31179,49.9
31180,137.5
31181,262.3
31182,349.7
31183,20.2
31184,275.5
31185,115.7
31186,285.0
31187,95.5
31188,203.5
31189,116.2
31190,259.2
31191,105.0
31192,339.7
31193,296.2
31194,143.6
31195,308.8
31196,6.0
31197,295.7
31198,87.7
31199,9.0
31200,155.5
31201,253.9
31202,73.1
31203,336.0
31204,76.6
31205,155.0
31206,335.2
31207,252.8
31208,73.5
31209,336.3
31210,188.3
31211,231.3
31212,52.1
31213,129.4
31214,258.5
31215,74.7
31216,74.7
31217,161.6
31218,56.9
31219,245.5
31220,144.5
31221,157.1
31222,168.4
31223,349.6
31224,277.4
31225,157.6
31226,253.5
31227,71.7
31228,216.5
31229,11.0
31230,116.0
31231,74.6
31232,155.8
31233,335.0
31234,152.2
31235,233.0
31236,334.6
31237,248.7
31238,67.6
31239,157.7
31240,70.7
31241,156.3
31242,184.6
31243,309.4
31244,131.1
31245,55.7
31246,160.6
31247,251.4
31248,342.5
31249,245.0
31250,154.6
31251,334.8
31252,233.6
31253,53.2
31254,160.4
31255,296.0
31256,168.7
31257,54.6
31258,337.6
31259,65.5
31260,138.9
31261,253.1
31262,73.2
31263,342.4
31264,162.5
31265,232.7
31266,52.6
31267,332.2
31268,268.1
31269,168.6
31270,349.6
31271,87.9
31272,339.7
31273,243.8
31274,158.7
31275,338.7
31276,250.7
31277,71.4
31278,155.8
31279,286.0
31280,358.9
31281,173.3
31282,249.7
31283,159.8
31284,339.6
31285,75.1
31286,254.6
31287,345.3
31288,253.2
31289,97.4
31290,45.3
31291,52.6
31292,70.3
31293,332.4
31294,76.8
31295,256.7
31296,166.7
31297,169.6
31298,344.3
31299,225.3
31300,72.8
31301,154.8
31302,288.4
31303,71.7
31304,336.1
31305,153.9
31306,3.4
31307,78.5
31308,256.8
31309,167.5
31310,251.4
31311,68.6
31312,156.0
31313,254.7
31314,254.7
31315,71.1
31316,309.1
31317,51.3
31318,116.2
31319,65.1
31320,318.9
31321,337.1
31322,159.6
31323,284.9
31324,38.4
